Authors	records	% of 5436
KELLY HT	2	0.037
KENNARD HE	2	0.037
KIMMELSTIEL P	2	0.037
KINSMAN JM	2	0.037
KIRBY WMM	2	0.037
KLAINER MJ	2	0.037
KOPP I	2	0.037
KRALL LP	2	0.037
KRETSCHMER HL	2	0.037
KRINSKY CM	2	0.037
KRONICK M	2	0.037
KRUSEN FH	2	0.037
KUBIK CS	2	0.037
KUHN RA	2	0.037
KUNKEL P	2	0.037
KURZ ERH	2	0.037
KYLE LH	2	0.037
LAMB ME	2	0.037
LANDSTEINER EK	2	0.037
LARSON CB	2	0.037
LEADBETTER WF	2	0.037
LEECH CB	2	0.037
LEGG AT	2	0.037
LEHNHERR ER	2	0.037
LELAND GA	2	0.037
LEMON HM	2	0.037
LENZNER AR	2	0.037
LEVER WF	2	0.037
LEVIN S	2	0.037
LEVINSON L	2	0.037
LEWIS JH	2	0.037
LIBURT J	2	0.037
LINDEMANN E	2	0.037
LLOYD MS	2	0.037
LONG PH	2	0.037
LOOFBOUROW D	2	0.037
LOW MB	2	0.037
LOWRY FP	2	0.037
LUDWIG AO	2	0.037
LUNT LK	2	0.037
LUSK G	2	0.037
LUTHER EH	2	0.037
