Authors	records	% of 809
BONUSO N	1	0.124
BOOMSMA JJ	1	0.124
BOONE C	1	0.124
BOORE JL	1	0.124
BOOT W	1	0.124
BOOTH IR	1	0.124
BOOTH PJ	1	0.124
BOOTH TJ	1	0.124
BOREVITZ JO	1	0.124
BORGLAND AW	1	0.124
BORK P	1	0.124
BORKOW PS	1	0.124
BORKOWSKI JJ	1	0.124
BORKOWSKI M	1	0.124
BORKOWSKI MH	1	0.124
BORNEMANN A	1	0.124
BORODINA T	1	0.124
BORSODI J	1	0.124
BOSCH E	1	0.124
BOSCO G	1	0.124
BOSHOFF HIM	1	0.124
BOSNAKOVSKI D	1	0.124
BOTOS I	1	0.124
BOTTENHEIM JW	1	0.124
BOTTJER DJ	1	0.124
BOTZLER CS	1	0.124
BOUALEM A	1	0.124
BOUATIA-NAJI N	1	0.124
BOUCHARD LS	1	0.124
BOUCHON M	1	0.124
BOUDAOUD A	1	0.124
BOULANGER J	1	0.124
BOUMIER P	1	0.124
BOUYAIN S	1	0.124
BOVENSIEPEN U	1	0.124
BOWERMAN B	1	0.124
BOWERS J	1	0.124
BOWERS MS	1	0.124
BOWIE RCK	1	0.124
BOWLES N	1	0.124
BOYD MM	1	0.124
BOYER V	1	0.124
BRADLEY ET	1	0.124
BRADLEY JP	1	0.124
BRADY SM	1	0.124
BRAGG AE	1	0.124
BRANCA RT	1	0.124
BRANDERHORST MPA	1	0.124
BRANDES JA	1	0.124
BRANDL C	1	0.124
BRANDT JE	1	0.124
BRASHARES JS	1	0.124
BRASLAVSKY I	1	0.124
BRASS AL	1	0.124
BRASSO RL	1	0.124
BRAUN EL	1	0.124
BRAUN MJ	1	0.124
BRAUN P	1	0.124
BRAUS GH	1	0.124
BRAUS-STROMEYER S	1	0.124
BRAXMEIER T	1	0.124
BREAKER RR	1	0.124
BRECHBUHL J	1	0.124
BRECKE DM	1	0.124
BRECZEWSKI T	1	0.124
BREGEON J	1	0.124
BREHM G	1	0.124
BRENGUIER F	1	0.124
BRENNECKE F	1	0.124
BRENNECKE J	1	0.124
BRENNEIS B	1	0.124
BRENNER JC	1	0.124
BRETON RP	1	0.124
BREZ A	1	0.124
BRIF C	1	0.124
BRIGGS KR	1	0.124
BRIGIDA M	1	0.124
BRISSE H	1	0.124
BRISSON JA	1	0.124
BROCKMAN FJ	1	0.124
BRODERSEN P	1	0.124
BRODIE EL	1	0.124
BRODY DL	1	0.124
BROGDEN KA	1	0.124
BROHAWN SG	1	0.124
BROILLET MC	1	0.124
BROMBERG KD	1	0.124
BROOK EJ	1	0.124
BROOKS BA	1	0.124
