Authors	records	% of 2962
ANDERSON BD	8	0.270
ANDREOTTI M	8	0.270
BETTONI D	8	0.270
CALABRESE R	8	0.270
CASTRO A	8	0.270
CHEN C	8	0.270
CIBINETTO G	8	0.270
EPPLEY G	8	0.270
FERNANDEZ JP	8	0.270
FISYAK Y	8	0.270
GERMAIN M	8	0.270
HAGNER C	8	0.270
HALL C	8	0.270
HASTINGS NC	8	0.270
HEPPELMANN S	8	0.270
IVANOV A	8	0.270
JONES M	8	0.270
KANEKO T	8	0.270
KANETA M	8	0.270
KATO Y	8	0.270
KIM BJ	8	0.270
KIM TH	8	0.270
KIM YK	8	0.270
KLEIN SR	8	0.270
KOPPENBURG P	8	0.270
KUNDE GJ	8	0.270
LAUE F	8	0.270
LESIAK T	8	0.270
LI H	8	0.270
LI Q	8	0.270
LUPPI E	8	0.270
MARLOW D	8	0.270
MEYER A	8	0.270
MILLER R	8	0.270
MIYABAYASHI K	8	0.270
MULLER T	8	0.270
NAGAOSA N	8	0.270
NAKANO I	8	0.270
NAZAROV YV	8	0.270
NEGRINI M	8	0.270
OGAWA A	8	0.270
ONUKI Y	8	0.270
PAN JW	8	0.270
PANEBRATSEV Y	8	0.270
ROOT N	8	0.270
SANCHEZ C	8	0.270
SARANGI TR	8	0.270
SONI N	8	0.270
SPINKA HM	8	0.270
STOCK R	8	0.270
TANAKA H	8	0.270
TANAKA J	8	0.270
TENG PK	8	0.270
TESAREK RJ	8	0.270
TOKURA Y	8	0.270
TONJES MB	8	0.270
UENO K	8	0.270
VOLOSHIN SA	8	0.270
WAGNER W	8	0.270
WARD H	8	0.270
WEBER M	8	0.270
YANG J	8	0.270
YOSHIDA T	8	0.270
ZHANG H	8	0.270
ZHANG WM	8	0.270
ZHENG Y	8	0.270
ACOSTA D	7	0.236
ADLER C	7	0.236
AFFOLDER T	7	0.236
AHAMMED Z	7	0.236
AJITANAND NN	7	0.236
ALBROW MG	7	0.236
AMBROSE D	7	0.236
AMIDEI D	7	0.236
AMONETT J	7	0.236
ANDO Y	7	0.236
ANIKEEV K	7	0.236
ANTOS J	7	0.236
APOLLINARI G	7	0.236
ARISAWA T	7	0.236
ARTIKOV A	7	0.236
ASAKAWA T	7	0.236
ASHMANSKAS W	7	0.236
AVERICHEV GS	7	0.236
AZFAR F	7	0.236
AZZI-BACCHETTA P	7	0.236
BACCHETTA N	7	0.236
BACHACOU H	7	0.236
BADGETT W	7	0.236
BALEWSKI J	7	0.236
BANAS E	7	0.236
BARANNIKOVA O	7	0.236
BARBARO-GALTIERI A	7	0.236
BARNBY LS	7	0.236
BARNES VE	7	0.236
BARNETT BA	7	0.236
BAROIANT S	7	0.236
BARONE M	7	0.236
BAUDOT J	7	0.236
BECK TW	7	0.236
BEDESCHI F	7	0.236
BEHARI S	7	0.236
BEKELE S	7	0.236
BELAGA VV	7	0.236
BELFORTE S	7	0.236
BELL WH	7	0.236
BELLETTINI G	7	0.236
BELLINGER J	7	0.236
BELLWIED R	7	0.236
BENJAMIN D	7	0.236
BERETVAS A	7	0.236
BERGER J	7	0.236
BERNET R	7	0.236
BHATTI A	7	0.236
BIANCHI N	7	0.236
BICHSEL H	7	0.236
BILLMEIER A	7	0.236
BINKLEY M	7	0.236
BISELLO D	7	0.236
BISHAI M	7	0.236
BLAIR RE	7	0.236
BLAND LC	7	0.236
BLOCKER C	7	0.236
BLOOM K	7	0.236
BLUMENFELD B	7	0.236
BLYTH CO	7	0.236
BOCCI A	7	0.236
BODEK A	7	0.236
BOLLA G	7	0.236
BOLSHOV A	7	0.236
BORTOLETTO D	7	0.236
BOUCHAM A	7	0.236
BOUDREAU J	7	0.236
BRANDIN A	7	0.236
BRAVAR A	7	0.236
BRODZICKA J	7	0.236
BROMBERG C	7	0.236
BROWN CL	7	0.236
BROZOVIC M	7	0.236
BRUBAKER E	7	0.236
BUDAGOV J	7	0.236
BUDD HS	7	0.236
BURKETT K	7	0.236
BUSETTO G	7	0.236
BYRUM KL	7	0.236
CABRERA S	7	0.236
CADMAN RV	7	0.236
CAINES H	7	0.236
CALAFIURA P	7	0.236
CAMPBELL M	7	0.236
CARLSMITH D	7	0.236
CARLSON J	7	0.236
CARROLL J	7	0.236
CASTILLO J	7	0.236
CASTRO M	7	0.236
CAUZ D	7	0.236
CERRI A	7	0.236
CERRITO L	7	0.236
CHALOUPKA P	7	0.236
CHANG WC	7	0.236
CHAPMAN J	7	0.236
CHATTOPADHYAY S	7	0.236
CHEN S	7	0.236
CHEN YC	7	0.236
CHERNENKO SP	7	0.236
CHERNEY M	7	0.236
CHERTOK M	7	0.236
CHIARELLI G	7	0.236
CHIKANIAN A	7	0.236
CHLACHIDZE G	7	0.236
CHLEBANA F	7	0.236
CHOI B	7	0.236
CHRISTIE W	7	0.236
CHU ML	7	0.236
CHUNG JY	7	0.236
CHUNG WH	7	0.236
CHUNG YS	7	0.236
CIOBANU CI	7	0.236
CIRAC JI	7	0.236
CLARK AG	7	0.236
COFFIN JP	7	0.236
COLEMAN JP	7	0.236
CONNOLLY A	7	0.236
CONWAY J	7	0.236
CORDELLI M	7	0.236
CORMIER TM	7	0.236
CRAMER JG	7	0.236
CRANSHAW J	7	0.236
CRAWFORD HJ	7	0.236
CUHADAR-DONSZELMANN T	7	0.236
CULBERTSON R	7	0.236
D'AURIA S	7	0.236
D'ONOFRIO M	7	0.236
DA COSTA JG	7	0.236
DAGENHART D	7	0.236
DE BARBARO P	7	0.236
DE MOURA MM	7	0.236
DE TOLEDO AS	7	0.236
DELL'AGNELLO S	7	0.236
DELL'ORSO M	7	0.236
