Authors	records	% of 8837
BRAY UB	3	0.034
BRINK FN	3	0.034
BRINKLEY SR	3	0.034
BRITTON EC	3	0.034
BRODERSON HJ	3	0.034
BROWNE FL	3	0.034
BROWNING E	3	0.034
BRUBAKER HW	3	0.034
BUCHLER CC	3	0.034
BUCKNER GD	3	0.034
BURKE CE	3	0.034
BURNS GR	3	0.034
BURNS RM	3	0.034
BURR GO	3	0.034
BUTLER CL	3	0.034
CALHANE DF	3	0.034
CALVERT RP	3	0.034
CALVERT S	3	0.034
CALVERY HO	3	0.034
CALVIN JW	3	0.034
CAMPBELL GF	3	0.034
CANN JY	3	0.034
CANTELO RC	3	0.034
CARR EP	3	0.034
CARR RH	3	0.034
CARROLL BH	3	0.034
CARTER AS	3	0.034
CHACE EM	3	0.034
CHALKLEY L	3	0.034
CHAPIN HC	3	0.034
CHAPIN RM	3	0.034
CHAPIN WH	3	0.034
CHEETHAM HC	3	0.034
CHILD WC	3	0.034
CHOW M	3	0.034
CHRISTIANSEN JA	3	0.034
CLARK FE	3	0.034
CLARK RH	3	0.034
COGHILL RD	3	0.034
COHN EJ	3	0.034
COOK FC	3	0.034
COREY RB	3	0.034
CORTESE F	3	0.034
COUCH JF	3	0.034
COWARD HF	3	0.034
COX EH	3	0.034
COX HL	3	0.034
CRAIG WM	3	0.034
CROWELL WR	3	0.034
CRUSER FV	3	0.034
DANIELS LC	3	0.034
DAS AK	3	0.034
DHAR N	3	0.034
DICKEY JB	3	0.034
DOBROVOLNY FJ	3	0.034
DOOLITTLE RE	3	0.034
DORCAS MJ	3	0.034
DOWELL CT	3	0.034
DOWNEY TB	3	0.034
DOWNS CR	3	0.034
DRAVES CZ	3	0.034
DU VIGNEAUD V	3	0.034
DUNPHY RA	3	0.034
EDEE RH	3	0.034
ELGIN JC	3	0.034
ELLIS JH	3	0.034
ELLIS JW	3	0.034
EMERY WO	3	0.034
EPPLEY M	3	0.034
EVANS HM	3	0.034
EVANS J	3	0.034
EVANS PN	3	0.034
EVANS T	3	0.034
FALK MJ	3	0.034
FARAGHER WF	3	0.034
FERNEKES G	3	0.034
FINZEL TG	3	0.034
FLEYSHER MH	3	0.034
FOLIN O	3	0.034
FRIAUF JB	3	0.034
FRIES JA	3	0.034
GANS DM	3	0.034
GARLAND CE	3	0.034
GARVEY BS	3	0.034
GEBAUER-FULNEGG E	3	0.034
GEIGER GA	3	0.034
GERSDORFF WA	3	0.034
GIBBONS VL	3	0.034
GIBBONS WA	3	0.034
GIBSON HW	3	0.034
GILMAN E	3	0.034
GINNINGS PM	3	0.034
GOMBURG M	3	0.034
